32,1.3132e-07,0.00148179,0.000508352,,
64,1.2948e-07,0.00184883,0.000121446,,
128,2.5932e-07,0.00155169,0.000220483,,
256,4.9012e-07,0.00147761,0.000211234,,
512,9.2656e-07,0.00141691,0.000204241,,
1024,1.80772e-06,0.0014375,0.00021486,,
2048,3.56452e-06,0.0014051,0.000225976,,
4096,7.08732e-06,0.00146549,0.000272367,,
8192,1.40701e-05,0.00150263,0.000320064,,
16384,2.95893e-05,0.00154798,0.00042192,,
32768,5.66196e-05,0.0016576,0.000594281,,
65536,0.000113143,0.00183355,0.000966063,,
131072,0.000224642,0.0022504,0.0016889,,
262144,0.000449295,0.0030681,0.00316504,,
524288,0.0010153,0.0053798,0.00612384,,
1.04858e+06,0.00182534,0.00790696,0.0120058,,
2.09715e+06,0.00413013,0.0139568,0.0238451,,
4.1943e+06,0.00815145,0.0263252,0.0474599,,
8.38861e+06,0.0213623,0.0505617,0.09533,,
1.67772e+07,0.0393931,0.101056,0.189397,,
3.35544e+07,0.0691534,0.199005,0.377932,,
6.71089e+07,0.147011,0.381209,0.754988,,
1.34218e+08,0.339822,0.723044,1.50817,,
2.68435e+08,0.568116,1.41816,3.01453,,
