32,1.1068e-07,0.000814908,0.000521729,,
64,9.472e-08,0.00173341,0.000335956,,
128,1.5548e-07,0.000947149,0.000219208,,
256,2.804e-07,0.000884806,0.000212566,,
512,5.1984e-07,0.000836291,0.000214452,,
1024,9.99e-07,0.000836101,0.000215429,,
2048,1.95848e-06,0.000854305,0.00022804,,
4096,3.88224e-06,0.000836333,0.000236929,,
8192,7.98396e-06,0.000834979,0.000278122,,
16384,1.56518e-05,0.000859643,0.000339804,,
32768,3.11322e-05,0.000917164,0.000478923,,
65536,6.27038e-05,0.00100991,0.000745885,,
131072,0.000123736,0.00118745,0.00121177,,
262144,0.000249988,0.00157624,0.0021667,,
524288,0.000569844,0.00299734,0.00413945,,
1.04858e+06,0.00116847,0.00462366,0.007992,,
2.09715e+06,0.00251095,0.0072766,0.0156967,,
4.1943e+06,0.00618887,0.013457,0.031233,,
8.38861e+06,0.0139385,0.0250094,0.0628882,,
1.67772e+07,0.0235984,0.0481492,0.124641,,
3.35544e+07,0.0453923,0.0998641,0.247316,,
6.71089e+07,0.111711,0.188928,0.494613,,
1.34218e+08,0.202728,0.364265,0.987544,,
2.68435e+08,0.379905,0.715622,1.9801,,
