"benchmark";"par_normal";"op";1;0.001048468;0.0701328371525419;5525917;1237878;609;0.011770244
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.001061593;0.083369816685189;5146339;1150920;564;0.011434816
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.00110291;0.0782820382464511;5025783;1128020;711;0.012095855
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.001105555;0.0377835046611435;5762456;1291781;595;0.011932679
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.001159547;0.0607760229509875;6062025;1358262;582;0.012431885
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.001309678;0.0728081210828015;7508664;1681213;751;0.014174738
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.00136924;0.0840015359852716;8888055;1988975;543;0.015518359
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.001801702;0.0434299659873599;11878431;2655456;536;0.020301499
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.0024241;0.0201921535140677;19197760;4294141;479;0.028919639
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.003814541;0.0196436676266663;32105273;7176175;352;0.045820531
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.006857242;0.0121019924289119;59615459;13326492;610;0.084177845
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.013165013;0.0198429559597929;115867056;26109570;389;0.166336825
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.025093825;0.0139206367016699;157453498;35203689;557;0.308313347
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.051297143;0.00689039931296816;183008182;40778099;1477;0.624900356
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.105436713;0.00870598570958497;228113071;50635609;3405;1.315291602
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.194812607;0.00495209118617346;322405659;70512067;6713;2.388821106
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"par_normal";"op";1;0.370547523;0.00213203629887942;499772832;106662226;13596;4.486824769
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.000410902;0.0839396225618732;2026580;451769;288;0.004550576
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.000632066;0.0511867857000307;2207690;490173;514;0.007015749
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001199221;0.0438320994741647;3557593;794384;936;0.013086578
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001169916;0.0191580627288914;3882638;867460;883;0.013155646
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001188501;0.052824552716037;3883507;867835;892;0.013040131
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001173072;0.023493812926883;3602849;803305;935;0.012941712
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001164055;0.0423887487639666;3793992;847860;884;0.012967743
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001226973;0.0437198073796952;3923490;877199;902;0.013721858
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001345336;0.0186425928208839;4702086;1046555;893;0.014917842
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001500176;0.0260697044533256;5826196;1304536;991;0.016413722
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.001646471;0.0141866222798346;7194963;1614094;978;0.018201677
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.002129848;0.0139291293159883;10914106;2448859;1057;0.023242619
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.002928367;0.0146492414645706;18572220;4173055;1154;0.032550111
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.004621666;0.007668685969929;35447073;8009702;1143;0.050968637
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.008057866;0.00645337444147966;70472868;15870945;1094;0.088671871
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.015078064;0.0104999601243584;138439028;31731138;1281;0.167113262
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.028637939;0.00836169466673837;272838114;62238496;1355;0.316324328
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.056312589;0.00369086283216093;432515415;97088469;1986;0.619704466
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.113443273;0.00364610997628627;419501108;93854711;4026;1.250918184
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.232475226;0.00477747616065915;581465737;129969374;8607;2.562441474
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.455806549;0.00392856403356989;834882883;186473039;18816;5.089153876
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.906635339;0.00210875390903925;1879480690;439824280;36941;9.967644264
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;1.792384725;0.0018583882485275;3210970261;742530375;74362;19.709708805
