32,1.0968e-07,0.00107125,0.000497102,,
64,1.2504e-07,0.000961526,0.00031954,,
128,1.9436e-07,0.000748066,0.000217906,,
256,3.3696e-07,0.000597321,0.000209147,,
512,6.06e-07,0.000584273,0.000195982,,
1024,1.16984e-06,0.000580812,0.000195784,,
2048,2.29176e-06,0.000576602,0.000199092,,
4096,4.56248e-06,0.000569781,0.000194523,,
8192,9.07504e-06,0.000575679,0.000202129,,
16384,1.82266e-05,0.00058547,0.000196938,,
32768,3.63614e-05,0.000575059,0.000198506,,
65536,7.26961e-05,0.000551476,0.000194226,,
131072,0.00014616,0.000561999,0.000191767,,
262144,0.000293857,0.000593093,0.000637743,,
524288,0.000587372,0.00070149,0.000242168,,
1.04858e+06,0.00121358,0.000929963,0.0003815,,
2.09715e+06,0.00282113,0.00136368,0.000676791,,
4.1943e+06,0.00809461,0.00266361,0.00116876,,
8.38861e+06,0.0164191,0.00404862,0.00170334,,
1.67772e+07,0.0294242,0.00643812,0.00238053,,
