32,1.3132e-07,0.00129559,0.000495197,,
64,1.434e-07,0.00152721,0.000133428,,
128,2.4252e-07,0.00114201,0.000208562,,
256,4.528e-07,0.00103519,0.000212206,,
512,8.5044e-07,0.00102257,0.000201889,,
1024,1.64868e-06,0.000987164,0.000205631,,
2048,3.27292e-06,0.00101793,0.00022384,,
4096,6.54236e-06,0.0010284,0.000242804,,
8192,1.29539e-05,0.00106925,0.000269642,,
16384,2.59547e-05,0.00108012,0.000336785,,
32768,5.19622e-05,0.00111921,0.000469053,,
65536,0.00010328,0.0012325,0.000712285,,
131072,0.000207333,0.00145283,0.00121881,,
262144,0.000451801,0.0028117,0.00226504,,
524288,0.000839698,0.00283537,0.00436732,,
1.04858e+06,0.00167822,0.00443259,0.00830574,,
2.09715e+06,0.00355753,0.00822387,0.0163584,,
4.1943e+06,0.0091444,0.0150341,0.0328298,,
8.38861e+06,0.0211276,0.028514,0.0657577,,
1.67772e+07,0.035974,0.0531844,0.130543,,
