32,9.292e-08,0.0011226,0.000502006,,
64,1.2264e-07,0.00171162,0.000192992,,
128,1.5388e-07,0.00103864,0.000209735,,
256,2.5776e-07,0.00111138,0.000208982,,
512,4.6052e-07,0.0010956,0.000202236,,
1024,8.5928e-07,0.00103155,0.000212873,,
2048,1.67636e-06,0.00106584,0.000213951,,
4096,3.35552e-06,0.00110165,0.000230935,,
8192,6.71652e-06,0.00107337,0.000249534,,
16384,1.3592e-05,0.00112712,0.000283884,,
32768,2.65836e-05,0.00119665,0.000359002,,
65536,5.34067e-05,0.0012843,0.00050778,,
131072,0.000106976,0.00145635,0.000790584,,
262144,0.000405941,0.0027472,0.00133758,,
524288,0.000435282,0.00282327,0.00255266,,
1.04858e+06,0.000870646,0.00453546,0.00513097,,
2.09715e+06,0.00201724,0.0080158,0.0109493,,
4.1943e+06,0.00606337,0.0152519,0.020894,,
8.38861e+06,0.0128233,0.0286119,0.0409588,,
1.67772e+07,0.0242974,0.057228,0.0913037,,
