32,5.01e-08,0.000897992,0.000100158,,
64,5.25e-08,0.000634722,0.000110715,,
128,6.932e-08,0.000396722,0.000196365,,
256,1.0172e-07,0.000369339,0.000189606,,
512,1.7994e-07,0.000377233,0.000187231,,
1024,3.4612e-07,0.000374937,0.000191364,,
2048,6.6302e-07,0.000376226,0.000191818,,
4096,1.3151e-06,0.000376886,0.000191175,,
8192,2.6171e-06,0.000377919,0.000190636,,
16384,5.18864e-06,0.000373677,0.000193724,,
32768,1.03979e-05,0.000380759,0.000194294,,
65536,2.07408e-05,0.000381155,0.000191363,,
131072,4.40458e-05,0.000885085,0.000204081,,
262144,8.97204e-05,0.000404946,0.000204715,,
524288,0.00018312,0.000498861,0.000264227,,
1.04858e+06,0.000430436,0.000615588,0.000327908,,
2.09715e+06,0.00181817,0.000942131,0.000645934,,
4.1943e+06,0.00383363,0.00177859,0.00104122,,
8.38861e+06,0.0060628,0.00304191,0.00177632,,
1.67772e+07,0.0189153,0.00488709,0.00195292,,
