32,7.248e-08,0.00116177,0.000497757,,
64,9.492e-08,0.00173684,0.000177369,,
128,1.3804e-07,0.00106597,0.000211441,,
256,2.212e-07,0.00106801,0.000200634,,
512,3.8744e-07,0.00106211,0.000199808,,
1024,7.1492e-07,0.00108262,0.000207821,,
2048,1.38384e-06,0.00104812,0.000213546,,
4096,2.88896e-06,0.00105572,0.000216587,,
8192,6.36824e-06,0.00110637,0.000241207,,
16384,1.28819e-05,0.00113332,0.000269393,,
32768,2.57323e-05,0.00114539,0.00034069,,
65536,5.00499e-05,0.0012438,0.000461549,,
131072,0.000100242,0.0014492,0.000720094,,
262144,0.000196601,0.00188159,0.00122191,,
524288,0.000375218,0.00391986,0.00223598,,
1.04858e+06,0.000827009,0.00486253,0.00427215,,
2.09715e+06,0.00164885,0.00759456,0.00840539,,
4.1943e+06,0.0036128,0.0143931,0.017302,,
8.38861e+06,0.00759091,0.0287507,0.0367474,,
1.67772e+07,0.0171717,0.0548992,0.071395,,
3.35544e+07,0.0323462,0.108685,0.138694,,
6.71089e+07,0.0599359,0.20713,0.271806,,
1.34218e+08,0.115751,0.381764,0.550126,,
2.68435e+08,0.237696,0.726403,1.07181,,
