32,6.2e-08,0.000669515,6.58355e-05,,
64,9.72e-08,0.000244357,7.86378e-05,,
128,1.7278e-07,0.000312754,0.000146268,,
256,3.2628e-07,0.000297528,0.000147677,,
512,6.2666e-07,0.000292174,0.000142923,,
1024,1.24514e-06,0.000291703,0.000144368,,
2048,2.43444e-06,0.000288379,0.000144671,,
4096,4.80328e-06,0.000288861,0.000144636,,
8192,9.7165e-06,0.00028904,0.00014322,,
16384,1.86207e-05,0.000282645,0.00013966,,
32768,3.75068e-05,0.000285907,0.000147341,,
65536,7.29467e-05,0.000286181,0.000142123,,
131072,0.000145428,0.00028726,0.000142424,,
262144,0.0002938,0.000292536,0.000144034,,
524288,0.000608158,0.000485766,0.000145711,,
1.04858e+06,0.00123203,0.000562311,0.000145585,,
2.09715e+06,0.00264824,0.000391728,0.000149702,,
4.1943e+06,0.00494405,0.000527735,0.000223046,,
8.38861e+06,0.0095689,0.000537389,0.000172881,,
1.67772e+07,0.0197961,0.00102122,0.000158834,,
3.35544e+07,0.0387391,0.00234739,0.000162689,,
6.71089e+07,0.074076,0.00541847,0.000166217,,
1.34218e+08,0.146052,0.0104979,0.00016989,,
2.68435e+08,0.297809,0.0148296,0.000187101,,
