32,6.688e-08,0.000844208,0.000513679,,
64,8.3e-08,0.00190999,0.000220858,,
128,1.1748e-07,0.0009576,0.000213468,,
256,1.9716e-07,0.000900441,0.000208927,,
512,3.574e-07,0.000897458,0.000198622,,
1024,6.9184e-07,0.000931854,0.000208972,,
2048,1.39452e-06,0.000854253,0.000211417,,
4096,2.74352e-06,0.000972657,0.000221973,,
8192,5.41788e-06,0.000898505,0.000235463,,
16384,1.06379e-05,0.000936091,0.00030196,,
32768,2.15458e-05,0.00100338,0.000338718,,
65536,4.35879e-05,0.00107131,0.000466541,,
131072,8.50653e-05,0.00128241,0.000720527,,
262144,0.000168207,0.00166725,0.00122916,,
524288,0.000334624,0.00338709,0.00224516,,
1.04858e+06,0.000683926,0.00414839,0.00427158,,
2.09715e+06,0.00134262,0.00699216,0.0084255,,
4.1943e+06,0.00315178,0.0127878,0.0189127,,
8.38861e+06,0.00551145,0.0245896,0.0363031,,
1.67772e+07,0.0121339,0.048841,0.0686466,,
3.35544e+07,0.0224386,0.0960714,0.137531,,
6.71089e+07,0.0448553,0.187984,0.27003,,
1.34218e+08,0.0886995,0.361198,0.536783,,
2.68435e+08,0.17689,0.710391,1.22107,,
