32,4.338e-08,0.00050433,0.000213938,,
64,4.886e-08,0.000182072,0.000121304,,
128,6.846e-08,0.000269093,0.000157,,
256,1.109e-07,0.000306922,0.000750392,,
512,1.9724e-07,0.00185868,0.00016247,,
1024,3.8282e-07,0.000298873,0.000145936,,
2048,7.1468e-07,0.000302296,0.000145506,,
4096,1.39702e-06,0.000303301,0.00015056,,
8192,2.7587e-06,0.000298303,0.000150273,,
16384,5.68042e-06,0.000300053,0.000147837,,
32768,1.14813e-05,0.000298831,0.000150889,,
65536,2.28675e-05,0.000304002,0.000154465,,
131072,4.58954e-05,0.00031911,0.000151491,,
262144,9.39921e-05,0.000305908,0.00015512,,
524288,0.00019693,0.000501395,0.000153212,,
1.04858e+06,0.000394548,0.000586327,0.000150784,,
2.09715e+06,0.00107293,0.000548062,0.00016011,,
4.1943e+06,0.00164353,0.000702151,0.000153533,,
8.38861e+06,0.00387856,0.00107128,0.000166731,,
1.67772e+07,0.00810444,0.00139162,0.00015542,,
3.35544e+07,0.0159613,0.00410986,0.000173973,,
6.71089e+07,0.0436782,0.0106592,0.000182896,,
1.34218e+08,0.0695027,0.0188515,0.000191179,,
2.68435e+08,0.150443,0.049911,0.000220948,,
