32,3.704e-08,0.00089909,0.000125107,,
64,4.926e-08,0.000648214,0.000119056,,
128,7.014e-08,0.000430791,0.000213413,,
256,1.1978e-07,0.000401908,0.00020912,,
512,2.1946e-07,0.000399957,0.000204614,,
1024,4.193e-07,0.000397101,0.000201489,,
2048,8.2488e-07,0.000398832,0.000203185,,
4096,1.62822e-06,0.000398966,0.000209096,,
8192,3.23124e-06,0.000402504,0.000208944,,
16384,6.43922e-06,0.000419387,0.000212041,,
32768,1.28743e-05,0.000396988,0.000206852,,
65536,2.59282e-05,0.000398427,0.000210071,,
131072,5.26687e-05,0.000401733,0.000207956,,
262144,0.000106805,0.000414191,0.000488094,,
524288,0.000210865,0.000501537,0.000269423,,
1.04858e+06,0.000461377,0.000698109,0.0003896,,
2.09715e+06,0.0018543,0.00105296,0.000668102,,
4.1943e+06,0.00457919,0.00163381,0.00120563,,
8.38861e+06,0.00881675,0.00351958,0.00197589,,
1.67772e+07,0.0164003,0.00562945,0.00289469,,
3.35544e+07,0.0305423,0.00964728,0.00420586,,
6.71089e+07,0.0761969,0.00989846,0.00638299,,
1.34218e+08,0.161905,0.0287634,0.0136253,,
2.68435e+08,0.309406,0.0612089,0.0276157,,
