32,1.5463e-05,0.00202094,0.000989813,,
64,8.133e-06,0.00746999,0.00135739,,
128,1.33505e-05,0.00441785,0.00107364,,
256,2.4176e-05,0.00448204,0.000824769,,
512,4.6952e-05,0.00355085,0.00102351,,
1024,9.1224e-05,0.00367394,0.00145314,,
2048,0.000181864,0.00392411,0.00230013,,
4096,0.000364975,0.00448582,0.00396665,,
8192,0.000735787,0.00563168,0.00859999,,
16384,0.00147745,0.00796101,0.0139695,,
32768,0.00295954,0.0126576,0.0273265,,
65536,0.00592583,0.0215567,0.0540573,,
131072,0.0118647,0.0402248,0.107013,,
262144,0.023772,0.0782961,0.213514,,
524288,0.0475502,0.154565,0.426362,,
1.04858e+06,0.0999623,0.305112,0.852409,,
2.09715e+06,0.190327,0.61152,1.70278,,
4.1943e+06,0.380481,1.19529,3.3747,,
8.38861e+06,0.76321,2.36994,6.71892,,
1.67772e+07,1.52775,4.75209,13.1206,,
3.35544e+07,2.98032,9.45713,26.0044,,
6.71089e+07,5.85403,18.4009,51.5869,,
1.34218e+08,11.4109,36.6191,102.919,,
2.68435e+08,22.7953,72.9539,205.061,,
