32,1.0384e-07,0.00146833,0.000508504,,
64,1.2708e-07,0.00182905,0.000116591,,
128,2.6856e-07,0.00150782,0.000213669,,
256,3.7512e-07,0.00141505,0.000206222,,
512,6.6208e-07,0.00143927,0.000204272,,
1024,1.26756e-06,0.00140711,0.000230386,,
2048,2.27428e-06,0.00146083,0.000225845,,
4096,4.91404e-06,0.00146,0.000270399,,
8192,9.828e-06,0.0016991,0.000320158,,
16384,1.98616e-05,0.00184509,0.000410884,,
32768,4.54116e-05,0.0016694,0.000611675,,
65536,7.41579e-05,0.00189717,0.000992233,,
131072,0.000152592,0.00227414,0.00177064,,
262144,0.000316391,0.00308241,0.00339319,,
524288,0.000615775,0.00454712,0.00646959,,
1.04858e+06,0.00126458,0.00849036,0.0127406,,
2.09715e+06,0.00242979,0.0140805,0.0253717,,
4.1943e+06,0.00558893,0.0258163,0.0505908,,
8.38861e+06,0.0140339,0.0502081,0.101555,,
1.67772e+07,0.0208613,0.0984434,0.2006,,
3.35544e+07,0.051759,0.199424,0.407452,,
6.71089e+07,0.0992398,0.388278,0.809851,,
1.34218e+08,0.193754,0.729547,1.60923,,
2.68435e+08,0.40407,1.41991,3.23909,,
