32,7.608e-08,0.00115535,0.000513311,,
64,1.2024e-07,0.000989472,0.00033946,,
128,1.8072e-07,0.000776781,0.00019692,,
256,3.0536e-07,0.000602119,0.00019035,,
512,5.446e-07,0.000574815,0.000189986,,
1024,1.03276e-06,0.000569111,0.000185544,,
2048,2.00492e-06,0.000563381,0.000193619,,
4096,3.95296e-06,0.00057119,0.000186346,,
8192,8.04628e-06,0.000563325,0.000182956,,
16384,1.59524e-05,0.000564205,0.000188173,,
32768,3.18169e-05,0.000563312,0.000185466,,
65536,6.3278e-05,0.000569613,0.000184646,,
131072,0.000126412,0.000568765,0.000220735,,
262144,0.000255305,0.000590596,0.000180533,,
524288,0.000506679,0.000583637,0.000185717,,
1.04858e+06,0.00101598,0.000673674,0.000177132,,
2.09715e+06,0.00203557,0.000829294,0.00018047,,
4.1943e+06,0.00423563,0.00146314,0.00018484,,
8.38861e+06,0.00859611,0.00241901,0.000188427,,
1.67772e+07,0.0188774,0.00465179,0.00019336,,
3.35544e+07,0.0346485,0.00819473,0.000181964,,
6.71089e+07,0.0674912,0.0155583,0.00021442,,
1.34218e+08,0.133588,0.019568,0.000185849,,
2.68435e+08,0.265463,0.0317205,0.000193759,,
