32,4.248e-08,0.000713578,0.000351014,,
64,5.25e-08,0.000388863,0.000338108,,
128,6.934e-08,0.000333454,0.000206514,,
256,1.2164e-07,0.000387356,0.000193729,,
512,2.0254e-07,0.000376823,0.000185584,,
1024,3.613e-07,0.000376998,0.000191002,,
2048,6.9894e-07,0.000372291,0.000187442,,
4096,1.34432e-06,0.000377493,0.000189527,,
8192,2.64594e-06,0.000377539,0.000193138,,
16384,5.24784e-06,0.000376962,0.000187892,,
32768,1.053e-05,0.000401213,0.000187807,,
65536,2.12353e-05,0.000373141,0.000183975,,
131072,4.23046e-05,0.000377048,0.000191275,,
262144,8.51292e-05,0.000378778,0.000194189,,
524288,0.000170066,0.000378536,0.000186694,,
1.04858e+06,0.000342298,0.000376836,0.000188953,,
2.09715e+06,0.000685483,0.000414181,0.000187615,,
4.1943e+06,0.00145051,0.000481278,0.000178861,,
8.38861e+06,0.00311593,0.000588999,0.000182131,,
1.67772e+07,0.00593766,0.000838821,0.000173843,,
3.35544e+07,0.0118707,0.00220323,0.000197891,,
6.71089e+07,0.0256866,0.00535983,0.000189627,,
1.34218e+08,0.0454681,0.0096263,0.000183797,,
2.68435e+08,0.0911558,0.0199718,0.000189199,,
